iter,energy,gamma[0],beta[0]
43,-9.801770329475403,0.18174406830221412,0.23354517985135315
44,-9.814401119947433,0.17835898641496895,0.23223746884614227
45,-9.825005322694778,0.17525634113699196,0.23103454280644653
46,-9.833943545818329,0.17241306547075508,0.22992106843739746
47,-9.841451436281204,0.16980864051729438,0.22889673281460998
48,-9.84775522351265,0.16742297951132057,0.22795539665967224
49,-9.853051781654358,0.165240197815001,0.22708215881139038
50,-9.857510358095169,0.16323843542486427,0.22627570796757934
51,-9.861257016658783,0.1614075595512986,0.22552479375153778
52,-9.864409267902374,0.1597339505329728,0.22483296263962982
53,-9.867039531469345,0.15820014420896766,0.2241928832605481
54,-9.869270414113998,0.15680123809725044,0.22359965313225982
55,-9.871131926774979,0.1555188739672303,0.22305044103413818
56,-9.872683763504028,0.1543451244011521,0.22254035938531158
57,-9.873999536037445,0.15327154044061897,0.22207413185387848
58,-9.875115483999252,0.1522919977083802,0.22163138855248687
59,-9.876049041748047,0.15139540974050758,0.22122339475899933
60,-9.876829236745834,0.1505732977762818,0.2208451138809323
61,-9.87748110294342,0.14982166830450294,0.2205011801794171
62,-9.878044813871384,0.14913140181452034,0.2201766626909375
63,-9.878497809171677,0.14850531462579963,0.21987282801419494
64,-9.878896176815033,0.14792899731546638,0.21960196960717437
65,-9.87923264503479,0.14740608576685188,0.21933906842023132
66,-9.879504978656769,0.14692510608583687,0.2190995471552014
67,-9.879735171794891,0.14648182634264229,0.21887781787663696
68,-9.87992325425148,0.14608101490885017,0.21867274809628723
69,-9.880095332860947,0.1457118237391114,0.21848430801182983
70,-9.880231499671936,0.14537377599626777,0.21830185819417236
71,-9.880362749099731,0.14506207350641487,0.2181353675201535
72,-9.880461156368256,0.14477780405431984,0.2179835395887494
73,-9.880544781684875,0.14451537970453499,0.2178388791158795
74,-9.88061574101448,0.1442787045612931,0.217707391269505
75,-9.88066703081131,0.14406520072370765,0.21758709419518707
76,-9.880715429782867,0.14386740271002052,0.2174756037071347
77,-9.880750000476837,0.14368422273546455,0.21737344134598968
78,-9.88079085946083,0.14351637605577705,0.21727489996701477
79,-9.880829334259033,0.14336234275251625,0.21718534398823974
80,-9.880852818489075,0.14322310630232093,0.21710036266595123
81,-9.880866438150406,0.14309728089720009,0.21702618468552826
82,-9.88088634610176,0.14298060480505226,0.21695337761193512
83,-9.880910158157349,0.14287137929350135,0.21688502598553894
84,-9.88091865181923,0.14277386609464882,0.21682777572423217
85,-9.880933076143265,0.14268414620310066,0.21677301395684478
86,-9.880945920944214,0.1425997311249375,0.2167203979566693
87,-9.880955815315247,0.14252121690660713,0.21667278874665497
88,-9.880956768989563,0.14245164338499305,0.21662821937352417
89,-9.880965411663055,0.1423866296187043,0.21658485699445007
90,-9.880974531173706,0.14232614580541847,0.2165479617193341
91,-9.880968481302261,0.1422740215435624,0.2165070133283734
92,-9.88096672296524,0.14222396854311226,0.21647421587258575
93,-9.880978673696518,0.14217694047838447,0.2164474682882428
94,-9.880981206893921,0.14213931504637,0.2164251612499356
95,-9.880983024835587,0.14210171941667793,0.21640058923512695
96,-9.880983918905258,0.1420681023970246,0.21637296248227356
97,-9.88098731637001,0.14203406814485786,0.21635183263570068
98,-9.88099417090416,0.1420061284676194,0.2163302259519696
99,-9.88099393248558,0.14198142234236,0.21631089914590118
100,-9.880988329648972,0.1419554943218827,0.21629224289208648
101,-9.880988121032715,0.14193351510912178,0.21627321410924194
102,-9.88098356127739,0.1419131005182862,0.21625573504716156
103,-9.880989730358124,0.14189170245081184,0.216241087205708
104,-9.88099193572998,0.14187404457479713,0.21622666288167236
105,-9.880983710289001,0.14185817483812568,0.21621837783604858
106,-9.880989134311676,0.14184471908956764,0.21620562244206665
107,-9.880985260009766,0.1418322021141648,0.21619781423360107
108,-9.880994766950607,0.14181807581335304,0.21619426775723694
109,-9.880987703800201,0.14180746618658302,0.21618458200246093
110,-9.880999267101288,0.1417958879843354,0.2161735402420163
111,-9.880981743335724,0.14178325179964302,0.21616859305649994
112,-9.881001025438309,0.14177495185285804,0.21615817714482544
113,-9.880991518497467,0.14176811221987007,0.2161527084186673
114,-9.880993157625198,0.14175970796495674,0.2161490874364972
115,-9.88099753856659,0.14175440315157173,0.21614382732659576
116,-9.881000071763992,0.14174556676298378,0.2161395953968167
117,-9.880999892950058,0.14173902515321968,0.2161340670660138
118,-9.880994111299515,0.14173500183969734,0.216135467775166
119,-9.880986988544464,0.14172744695097206,0.2161384033039212
120,-9.880997508764267,0.14172448161989448,0.21613472271710632
121,-9.880991697311401,0.14172144178301094,0.21612496245652435
122,-9.880992591381073,0.14171805921941993,0.21612518597394226
123,-9.880994975566864,0.14171470645815132,0.21612445581704376
124,-9.880987077951431,0.14171118978410957,0.21612327862530945
125,-9.880991160869598,0.14170637670904396,0.21612476874142883
126,-9.880993366241455,0.1417055273428559,0.21612588632851837
127,-9.880997091531754,0.14170375410467384,0.21612378526479004
128,-9.880994200706482,0.1417021298781037,0.21611931491643188
129,-9.880996525287628,0.14170303884893654,0.2161229060962796
130,-9.880989730358124,0.14170113150030372,0.2161239044740796
131,-9.880993813276291,0.14169648233801124,0.21611767578870056
132,-9.880999833345413,0.14169239941984413,0.21611776519566772
133,-9.88099354505539,0.14169251862913368,0.2161108063533902
134,-9.880997896194458,0.14169049207121132,0.21611015070229767
135,-9.880987793207169,0.1416885996237397,0.21610773671418426
136,-9.880994617938995,0.14168916586786506,0.21610649991780517
137,-9.880991578102112,0.1416854107752442,0.21610341537743805
138,-9.880998075008392,0.1416849786415696,0.21610022652894256
139,-9.880993515253067,0.14168371204286812,0.21609812546521423
140,-9.880997657775879,0.14168193880468605,0.21609642673283813
141,-9.880991339683533,0.14168137256056068,0.2160938488319516
142,-9.880989640951157,0.14167870525270698,0.21609517503529785
143,-9.88099393248558,0.14167740885168312,0.21609153915196655
144,-9.88098868727684,0.14167532268911598,0.2160925971344113
145,-9.880995750427246,0.1416738027706742,0.21608770955353973
146,-9.880990415811539,0.1416752928867936,0.21608189810067413
147,-9.880985856056213,0.14167153779417274,0.21608671117573974
148,-9.88099318742752,0.14167146328836677,0.2160889761522412
149,-9.880993604660034,0.14166952613741157,0.2160936253145337
150,-9.880996286869049,0.1416716122999787,0.21608916986733673
151,-9.880985766649246,0.1416718805208802,0.21609112191945312
152,-9.880992025136948,0.14166979435831306,0.21608942318707702
153,-9.88099730014801,0.14166684392839668,0.21608590651303528
154,-9.880996435880661,0.14166566673666237,0.21608724761754272
155,-9.880987733602524,0.14166760388761757,0.21609007883816955
156,-9.880994886159897,0.1416646087542176,0.21608884204179046
157,-9.88098993897438,0.14166259709745643,0.21608496773988006
158,-9.880992412567139,0.1416619414463639,0.21608942318707702
159,-9.880985856056213,0.14166377428919075,0.21608548928052185
160,-9.880990833044052,0.14166112188249824,0.21608627904206512
161,-9.880994886159897,0.14166058544069526,0.21608204711228607
162,-9.880993217229843,0.1416614497080445,0.2160824345424771
163,-9.880989909172058,0.14166302923113105,0.21608157027512787
164,-9.88099667429924,0.14166256729513405,0.21608355212956665
165,-9.880994141101837,0.14166249278932808,0.21608668137341736
166,-9.880993485450745,0.14165964666754005,0.21608787346631286
167,-9.880988776683807,0.14166031721979377,0.21608747113496063
